Time (UTC),Machines > Bridgeport Mill 2 > Spindle > X-Axial > Damage Accumulation,Machines > Bridgeport Mill 2 > Spindle > Y-Radial > Damage Accumulation
2/29/2020 5:03,1.050351352,0.955716807
2/29/2020 5:13,1.038779739,0.972910726
2/29/2020 5:23,1.015626184,0.9476095
2/29/2020 5:33,0.851409423,0.904764603
2/29/2020 5:43,0.992746811,0.96509945
2/29/2020 5:53,1.030827067,0.995238813
2/29/2020 6:03,0.9960402,0.985562471
2/29/2020 6:13,0.83569147,0.919974062
2/29/2020 6:23,1.078279342,1.081000608
2/29/2020 6:33,0.87667125,0.974938332
2/29/2020 6:43,1.001734296,0.995492498
2/29/2020 6:53,0.973421084,0.961906954
2/29/2020 7:03,1.001076605,1.003292987
2/29/2020 7:23,0.855211436,0.903684198
2/29/2020 7:33,1.013275371,1.119167776
2/29/2020 7:43,0.920744416,1.030577085
2/29/2020 7:53,1.019226766,1.002181528
2/29/2020 8:03,0.953933092,1.09426403
2/29/2020 8:13,0.920442407,0.8756163
2/29/2020 8:33,1.031765991,1.004787058
2/29/2020 8:43,0.853315294,1.01008239
2/29/2020 8:53,1.074275763,1.191499005
2/29/2020 9:03,0.977917265,0.963591729
2/29/2020 9:13,0.995366015,1.017311243
2/29/2020 9:23,0.87409256,1.095767796
2/29/2020 9:33,0.917121244,1.194900996
2/29/2020 9:43,0.956119376,0.964705616
2/29/2020 9:53,0.821690108,1.046737707
2/29/2020 10:03,0.991908874,1.030225943
2/29/2020 10:13,0.877047812,1.074514993
2/29/2020 10:23,1.128470724,1.053539964
2/29/2020 10:33,1.087332643,1.146233568
2/29/2020 10:53,0.983724317,0.941540298
2/29/2020 11:03,0.937066971,1.073652188
2/29/2020 11:13,0.845963868,1.179339106
2/29/2020 11:23,0.856947378,1.001903308
2/29/2020 11:33,1.028218825,0.987775308
2/29/2020 11:43,1.041261818,1.065912118
2/29/2020 11:53,0.947638274,1.056319884
2/29/2020 12:03,0.919275154,0.972654765
2/29/2020 12:13,0.953448054,1.04857067
2/29/2020 12:23,0.883574435,0.942834503
2/29/2020 12:33,0.88796571,1.025840543
2/29/2020 12:43,1.070950543,0.885544099
2/29/2020 12:53,0.959110816,1.030132409
2/29/2020 13:03,0.900451872,1.011063095
2/29/2020 13:13,1.028198518,0.930890825
2/29/2020 13:23,1.069586836,1.140847359
2/29/2020 13:33,0.878670777,1.03965026
2/29/2020 13:43,0.871250442,0.988094161
2/29/2020 13:53,0.983430419,0.986870008
2/29/2020 14:03,1.171866875,1.028110696
2/29/2020 14:13,0.939042249,1.041822066
2/29/2020 14:23,1.027939865,0.950282661
2/29/2020 14:33,1.341778021,1.085019533
2/29/2020 14:43,1.003962142,0.89455201
2/29/2020 14:53,0.938077534,0.988514153
2/29/2020 15:03,0.926101601,0.930562196
2/29/2020 15:13,0.970388015,0.992195975
2/29/2020 15:23,0.929125581,0.882034778
2/29/2020 15:33,0.922741092,0.958769944
2/29/2020 15:43,1.041239953,0.952915383
2/29/2020 15:53,0.937047869,1.054645024
2/29/2020 16:03,0.852456575,0.897340115
2/29/2020 16:13,0.907933305,0.816812956
2/29/2020 16:23,1.034668529,0.942779361
2/29/2020 16:33,0.946210678,1.039892491
2/29/2020 16:43,1.024718828,0.878916471
2/29/2020 16:53,0.988500677,0.891387647
2/29/2020 17:03,0.833868577,0.897867561
2/29/2020 17:13,0.969840208,0.962580654
2/29/2020 17:23,0.996574411,0.864242986
2/29/2020 17:33,0.73801862,0.866561333
2/29/2020 17:43,0.980362106,0.987566581
2/29/2020 17:53,0.895141101,1.207209874
2/29/2020 18:03,1.15982064,1.154181843
2/29/2020 18:13,0.899237472,1.137795836
2/29/2020 18:23,0.979605068,0.931942172
2/29/2020 18:33,0.967773567,1.055920962
2/29/2020 18:43,0.933430109,1.005643682
2/29/2020 18:53,0.957381414,1.064439474
2/29/2020 19:04,0.92570783,0.904255239
2/29/2020 19:13,0.996376905,0.986556258
2/29/2020 19:23,1.037319825,0.815582821
2/29/2020 19:33,1.078719142,1.03045612
2/29/2020 19:43,1.035381487,0.948690365
2/29/2020 19:53,1.055100891,0.910592863
2/29/2020 20:03,0.788307162,0.905752628
2/29/2020 20:13,1.067163312,1.364468205
2/29/2020 20:23,0.979621124,0.990142648
2/29/2020 20:33,0.972080139,1.048450614
2/29/2020 20:43,0.758037146,0.981522749
2/29/2020 20:53,0.946994302,0.994983604
2/29/2020 21:03,1.09745724,1.059752365
2/29/2020 21:13,0.96748977,1.181108502
2/29/2020 21:23,0.972384583,0.903740816
2/29/2020 21:33,1.029724204,1.114388899
2/29/2020 21:43,0.910174905,0.940041566
2/29/2020 21:53,1.162016496,1.045232016
2/29/2020 22:03,1.322142943,1.030701421
2/29/2020 22:13,0.802974351,1.028971684
2/29/2020 22:23,0.921906713,1.012131038
2/29/2020 22:33,0.714097818,1.239624758
2/29/2020 22:43,1.027726615,1.176560726
2/29/2020 22:53,0.733710409,0.989915461
2/29/2020 23:03,1.031780448,1.246022798
2/29/2020 23:13,0.911099619,0.99144599
2/29/2020 23:23,1.004741662,0.875750645
2/29/2020 23:33,1.126160389,0.987418789
2/29/2020 23:44,0.945079866,1.074867142
2/29/2020 23:53,0.968688714,0.963694427
3/1/2020 0:03,1.054741336,1.098933575
3/1/2020 0:13,1.008209618,1.102723483
3/1/2020 0:23,1.104686382,0.799826904
3/1/2020 0:33,0.954076213,1.056391857
3/1/2020 0:43,1.032746798,1.033689014
3/1/2020 0:53,1.08164885,0.936161201
3/1/2020 1:03,0.883873747,1.095031675
3/1/2020 1:13,0.776303048,1.075503436
3/1/2020 1:23,0.990854252,1.07204404
3/1/2020 1:33,1.073165844,0.915312684
3/1/2020 1:43,0.792275825,0.933331566
3/1/2020 1:53,0.957221348,0.867431031
3/1/2020 2:03,1.014236065,0.85729331
3/1/2020 2:13,1.053874421,1.018423108
3/1/2020 2:23,0.928737512,1.081614717
3/1/2020 2:33,1.102213488,1.03163998
3/1/2020 2:43,0.960356906,1.201592381
3/1/2020 2:53,0.981444969,0.841382858
3/1/2020 3:03,1.084703924,0.926124433
3/1/2020 3:13,0.955653797,1.096298239
3/1/2020 3:23,1.129314835,1.002565883
3/1/2020 3:33,1.025289741,0.993449096
